reaction	activation energy	reaction enthalpy	raw id	rmg_family	reaction_type
[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[O:3]([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:8]	67.0499494583884	16.168406329749903	4012	1,3_Insertion_ROR	0
[C:1]([C@@:2]1([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3](=[C:4]([H:13])[H:14])[H:11])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10].[O:5]([H:12])[H:15]	67.46108853470021	9.92376164205519	7593	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[C:2]1([H:8])=[C:3]([H:9])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12].[O:1]([H:7])[H:10]	81.02208924238629	30.3190600106393	941	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]([C:4]([O:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8])[H:6]>>[O:1]([C:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:7])[H:8])[H:6].[O:5]([H:9])[H:13]	68.0219423212891	9.26010854747297	717	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([O:5][H:15])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([O:5][H:15])([H:6])([H:7])[H:8].[C:2](=[C:3]([C:4]([H:12])([H:13])[H:14])[H:11])([H:9])[H:10]	114.462923961708	25.9908776926113	4845	1,3_Insertion_ROR	0
[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6]>>[C:2](=[C:3]1[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8].[O:1]([H:6])[H:9]	80.9116686180144	13.8613609482322	4942	1,3_Insertion_ROR	0
[C:1]([O:2][C:3](=[O:4])[C@@:5]([C:6]([H:12])([H:13])[H:14])([O:7][H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:11])([H:8])([H:9])[H:10].[C:3](=[O:4])=[C:5]([C:6]([H:12])([H:13])[H:14])[O:7][H:15]	80.846773238238	46.41319666914829	6426	1,3_Insertion_ROR	0
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]1[H:15])([H:7])([H:8])[H:9].[O:6]([H:14])[H:16]	70.1399349837782	15.0554253537912	3017	1,3_Insertion_ROR	0
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]2[C:6]([H:14])([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:4]([H:12])([H:13])[N:5]2[C:6]([H:14])([H:15])[C@@:7]12[H:16])([H:8])[H:10].[O:3]([H:9])[H:11]	68.58837388709449	10.3869651348152	9738	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([O:4][H:12])[H:8])([H:5])([H:6])[H:7]>>[C:1]([C:2](=[C:3]([H:9])[H:11])[H:8])([H:5])([H:6])[H:7].[O:4]([H:10])[H:12]	65.6024166767713	12.2116890341453	1920	1,3_Insertion_ROR	0
[C:1]([C@@:2]1([H:11])[C@:3]([O:4][H:13])([H:12])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C@:3]([O:4][H:13])([H:12])[C:5]([H:14])=[C:6]1[H:16])([H:8])([H:9])[H:10].[O:7]([H:15])[H:17]	66.742990338122	13.6002990265604	10314	1,3_Insertion_ROR	0
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([O:7][H:17])([H:8])([H:9])[H:10].[C:2]1([H:11])=[C:6]([H:16])[C:5]([H:14])([H:15])[C:4]([H:12])([H:13])[O:3]1	115.000041088068	22.4798321846504	7404	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:4][H:13])([H:7])([H:8])[H:9].[C:2](=[C:3]([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11]	110.622927062138	25.782984400542496	389	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3](/[C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])[H:12])([H:8])([H:9])[H:10].[O:4]([H:11])[H:14]	69.4707689743785	10.065609596334	7836	1,3_Insertion_ROR	0
[C:1]([O:2][C:3]([C@@:4]([O:5][H:14])([C:6]([O:7][H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4]([O:5][H:14])=[C:6]([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[O:7]([H:13])[H:17]	72.97005905051951	4.620610365373612	8922	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]1=[O:6])[H:7]>>[C:2]1([H:8])=[C:3]([H:9])[C:4]([H:11])([H:12])[C:5]1=[O:6].[O:1]([H:7])[H:10]	73.4279206758906	10.3100347911497	3854	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4]/[C:5]1=[N:6]\[H:11])[H:7]>>[C:2]1([H:8])=[C:3]([H:9])[O:4]/[C:5]1=[N:6]\[H:11].[O:1]([H:7])[H:10]	80.7012592075197	18.4651540605036	1678	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[O:6][H:18])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:6][H:18])([H:7])([H:8])[H:9].[C:2](=[C:3]([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[H:17])([H:10])[H:11]	115.512895146853	22.7470378311991	3484	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:2](=[C:3]([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:11])([H:8])[H:9].[O:1]([H:7])[H:10]	67.83930115660999	10.1052388088614	1820	1,3_Insertion_ROR	0
[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:12])([H:8])([H:9])[H:10].[C:3](=[O:4])=[C:5]([C:6]([O:7][H:15])([H:13])[H:14])[H:11]	74.6187347584381	37.9626261833873	8490	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:7])[H:8])[H:6]>>[C:2](=[C:3]([C:4](=[O:5])[H:11])[H:10])([H:7])[H:8].[O:1]([H:6])[H:9]	56.72914243715029	7.09963045334625	620	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])[H:9].[O:3]([H:10])[H:12]	66.436947571752	11.6996304201336	6607	1,3_Insertion_ROR	0
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10])[H:8]>>[C:2](=[C:3]1[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10].[O:1]([H:8])[H:11]	58.430093757857286	5.09251079731744	7230	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7]>>[C:2]1([H:8])=[C:3]([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13].[O:1]([H:7])[H:9]	81.3490315943844	27.638567818660693	457	1,3_Insertion_ROR	0
[C:1]([C@@:2]([C:3]([C:4]([O:5][H:16])([H:14])[H:15])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3](=[C:4]([H:14])[H:15])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10].[O:5]([H:12])[H:16]	68.0212868919796	11.8089272164467	10825	1,3_Insertion_ROR	0
[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9].[O:4]([H:10])[H:13]	65.1648556953718	6.45672090648806	4400	1,3_Insertion_ROR	0
[C:1]([C:2]1([O:3][H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]1([H:11])[H:12])([H:7])([H:8])[H:9].[O:3]([H:10])[H:15]	68.27197185054901	13.985439764554	1184	1,3_Insertion_ROR	0
[C:1]([C:2]([O:3][C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:8].[O:3]([C:4]([C:5]#[N:6])([H:12])[H:13])[H:9]	65.2691246972554	15.077007625260196	5497	1,3_Insertion_ROR	0
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:13])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:5]([H:14])([H:15])[H:16])[C:6](=[O:7])[H:17])([H:11])[H:12]	57.1929897626159	8.40287662222947	6452	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C@@:4]([C:5]([H:13])([H:14])[H:15])([O:6][H:16])[H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:4](\[C:5]([H:13])([H:14])[H:15])[O:6][H:16])[H:10])([H:7])([H:8])[H:9].[O:3]([H:11])[H:12]	72.24136029906991	6.6183843106745	3928	1,3_Insertion_ROR	0
[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9]>>[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([H:12])=[C:6]1[H:15])([H:7])([H:8])[H:9].[O:5]([H:13])[H:14]	76.8763976980707	12.1052779818583	2502	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:4](\[C:5]([O:6][H:16])([H:14])[H:15])[H:13])[H:10])([H:7])([H:8])[H:9].[O:3]([H:11])[H:12]	67.4089495802787	14.1469804839405	4737	1,3_Insertion_ROR	0
[O:1]([C:2]([C@@:3]([C:4]#[C:5][H:12])([C:6]#[N:7])[H:11])([H:9])[H:10])[H:8]>>[C:2](=[C:3]([C:4]#[C:5][H:12])[C:6]#[N:7])([H:9])[H:10].[O:1]([H:8])[H:11]	55.0797958631806	4.99435551920334	8184	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5]([O:6][H:18])([H:16])[H:17])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[C:5]([H:16])[H:17])[H:14])[H:10])([H:7])([H:8])[H:9].[O:6]([H:15])[H:18]	66.7457689512651	7.915235766091079	4584	1,3_Insertion_ROR	0
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:11])([H:7])([H:8])[H:9].[C:3](=[C:4]([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10]	63.5549443445508	14.6332766302629	4127	1,3_Insertion_ROR	0
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]1[C:5]([C:6]([O:7][H:18])([H:16])[H:17])([H:14])[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]1[C:5](=[C:6]([H:16])[H:17])[H:14])([H:8])([H:9])[H:10].[O:7]([H:15])[H:18]	70.32429630473679	4.833798871195491	11101	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[C:5](=[O:6])[H:14])[H:12])[H:11])([H:7])([H:8])[H:9].[O:4]([H:10])[H:13]	71.5359693434573	7.79080009161582	397	1,3_Insertion_ROR	0
[O:1]([C:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([C:6](=[O:7])[H:14])[C:5]1([H:12])[H:13])[H:8]>>[C:2]1([H:9])=[C:3]([H:10])[N:4]([C:6](=[O:7])[H:14])[C:5]1([H:12])[H:13].[O:1]([H:8])[H:11]	74.0686274078316	12.5953315020778	11459	1,3_Insertion_ROR	0
[C:1]([C:2]([N:3]1[C:4]([H:13])([H:14])[C@:5]1([C:6]([O:7][H:18])([H:16])[H:17])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N:3]1[C:4]([H:13])([H:14])[C:5]1=[C:6]([H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10].[O:7]([H:15])[H:18]	79.058162629347	16.0241133370647	8966	1,3_Insertion_ROR	0
[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8]>>[C:1](=[C:2]1[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])[H:7].[O:3]([H:8])[H:9]	74.021149285078	21.3005141475955	3668	1,3_Insertion_ROR	0
[C:1]([C:2]([O:3][C:4]([C:5]([O:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[O:3]([C:4]([C:5]([O:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])([H:13])[H:14])[H:8]	67.5479313669301	16.5282145342191	9172	1,3_Insertion_ROR	0
[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:13])([H:7])([H:8])[H:9].[C:3]1([H:10])=[C:6]([H:14])[O:5][C:4]1([H:11])[H:12]	76.46550654652809	16.9631014801332	5656	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([O:5][H:15])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](/[C:2](=[C:3](/[C:4]([H:12])([H:13])[H:14])[H:11])[H:9])([H:6])([H:7])[H:8].[O:5]([H:10])[H:15]	66.41351128521539	9.20771530809199	4844	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]1([H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:7])[H:8])[H:6]>>[C:2](=[C:3]1[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:7])[H:8].[O:1]([H:6])[H:9]	76.3930805832494	17.867668834507	728	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3](=[C:5](\[C:6]([H:16])([H:17])[H:18])[O:7][H:19])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([H:14])[H:15]	69.9533199373453	6.906703111838652	8076	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:10])([H:7])[H:8].[O:3]([H:9])[H:11]	66.0972117185464	12.4234616223804	751	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]1([O:4][H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])([H:8])[H:9])[H:7]>>[O:1]([C:2](=[C:3]1[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:8])[H:7].[O:4]([H:9])[H:10]	79.4293517899438	14.5097955917817	3047	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[C:4](=[C:5]([H:14])[H:15])([H:12])[H:13].[O:1]([C:2]([C:3]([O:6][H:16])([H:10])[H:11])([H:8])[H:9])[H:7]	110.760429987265	22.7652496637588	5465	1,3_Insertion_ROR	0
[O:1]([C:2]([C:3]([C:4]1([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:11])[H:12])([H:9])[H:10])[H:8]>>[C:2](=[C:3]([C:4]1([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])[H:12])([H:9])[H:10].[O:1]([H:8])[H:11]	68.1098251503414	7.76038508345057	7552	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]([O:4][C:5]([H:13])([H:14])[H:15])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:6])([H:7])[H:8].[O:4]([C:5]([H:13])([H:14])[H:15])[H:9]	68.5951565047506	12.8332773075298	4893	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]([C:4]([O:5][C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4]([H:14])[H:15])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9].[O:5]([C:6]([H:16])([H:17])[H:18])[H:12]	68.4578431549554	12.6356034274221	734	1,3_Insertion_ROR	0
[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8]>>[C:2](=[C:3]1[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10].[O:1]([H:8])[H:11]	73.73781120660409	4.0184520998677895	6722	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])[H:9].[O:3]([H:10])[H:11]	68.2992055472491	10.0339391687073	10472	1,3_Insertion_ROR	0
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])=[C:5]([H:14])[H:15])([H:7])([H:8])[H:9].[O:6]([H:10])[H:16]	72.9250166875336	6.000778476332378	4128	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:8])[H:9].[O:3]([H:7])[H:11]	68.4522811446377	11.6954288805406	2591	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:4]1\[C:5]([H:13])([H:14])[N:6]1[H:15])[H:10])([H:7])([H:8])[H:9].[O:3]([H:11])[H:12]	77.4665756884597	17.7645533276708	2584	1,3_Insertion_ROR	0
[C:1]([O:2][C:3]([C:4]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[H:9])([H:6])([H:7])[H:8]>>[C:1]([O:2][H:15])([H:6])([H:7])[H:8].[C:3]([C:4]([H:10])([H:11])[H:12])(=[C:5]([H:13])[H:14])[H:9]	65.03993884214461	15.0120240901776	5051	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C@:5]1([C:6](=[O:7])[H:14])[H:13])[H:8]>>[C:2]1([H:9])=[C:3]([H:11])[N:4]([H:12])[C@:5]1([C:6](=[O:7])[H:14])[H:13].[O:1]([H:8])[H:10]	74.18304860844	13.1689107735147	8366	1,3_Insertion_ROR	0
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]([O:7][H:19])([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:13])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:5]([H:14])([H:15])[H:16])[C:6]([O:7][H:19])([H:17])[H:18])([H:11])[H:12]	69.3967816595583	9.45167213050042	9271	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:4]1\[C:5]([H:13])([H:14])[O:6]1)[H:10])([H:7])([H:8])[H:9].[O:3]([H:11])[H:12]	79.20383020561441	16.2296782270552	2615	1,3_Insertion_ROR	0
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]([O:7][H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]1=[C:6]([H:15])[H:16])([H:8])([H:9])[H:10].[O:7]([H:14])[H:17]	75.2124682745785	20.096287959892603	10793	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]([H:12])=[N:6][C:7]1([H:13])[H:14])[H:8]>>[C:2]1([H:9])=[C:7]([H:13])[N:6]=[C:5]([H:12])[O:4][C:3]1([H:10])[H:11].[O:1]([H:8])[H:14]	67.0928454242152	8.70129701882074	9411	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]1[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11])([H:7])([H:8])[H:9].[O:4]([H:10])[H:12]	74.9119355898463	18.521565897976803	1863	1,3_Insertion_ROR	0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:4][H:13])([H:7])([H:8])[H:9].[C:2](=[C:3]([C:5]([O:6][H:16])([H:14])[H:15])[H:12])([H:10])[H:11]	114.030952386573	25.223439554643804	1278	1,3_Insertion_ROR	0
[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[O:5][H:15])([H:6])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]([H:12])([H:13])[H:14])([H:6])[H:8].[O:5]([H:7])[H:15]	64.30953472985021	11.8504114192357	1568	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])[H:10].[O:3]([H:9])[H:12]	69.8020852686361	10.8662565196025	9969	1,3_Insertion_ROR	0
[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:15])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4](=[C:5]([H:14])[H:16])([C:6](=[O:7])[H:17])[H:13]	66.63472010107411	13.5488275086116	10084	1,3_Insertion_ROR	0
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]1([H:13])[H:14])[H:7]>>[C:2]1([H:8])=[C:6]([H:13])[C:5]([H:12])=[C:4]([H:11])[C:3]1([H:9])[H:10].[O:1]([H:7])[H:14]	62.9890540989492	4.90610298267083	5678	1,3_Insertion_ROR	0
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:4]([N:5]([C+:6]([O-:7])[H:16])[H:15])[H:14])[H:11])([H:8])([H:9])[H:10].[O:3]([H:12])[H:13]	64.12680611964001	9.23506150781232	6612	1,3_Insertion_ROR	0
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:12])([H:8])([H:9])[H:10].[C:3]1([H:11])=[C:4]([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14]	76.01907105820409	16.3524822005046	6663	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])[H:7]>>[C:2]1([H:8])=[C:6]([H:13])[O:5][C:4]([H:11])([H:12])[C:3]1([H:9])[H:10].[O:1]([H:7])[H:14]	69.8961378830531	5.73158042483076	1716	1,3_Insertion_ROR	0
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@:4]([O:5][H:12])([H:11])[C:6]1([H:13])[H:14])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:10])=[C:4]([H:11])[C:6]1([H:13])[H:14])[H:7].[O:5]([H:9])[H:12]	68.17520720249821	13.7819219596565	2958	1,3_Insertion_ROR	0
